transaction_id,customer_id,datetime,stock_code,action,quantity,price,fee
TC001_152_close,C001,2024-02-05 13:54:00,FPT,sell,17,74.03,3.9071384074009075
TC001_153_0,C001,2024-02-06 09:26:00,FPT,buy,60,76.19,21.398073156013165
TC001_153_1,C001,2024-02-06 11:27:00,CSV,buy,57,20.93,1.3778804475601243
TC001_153_2,C001,2024-02-06 11:27:00,FPT,buy,16,74.43,3.029656642732664
TC001_153_3,C001,2024-02-06 13:58:00,FPT,sell,24,73.34,5.3030033642505545
TC001_153_4,C001,2024-02-06 13:01:00,CSV,sell,19,20.88,1.8136156237797159
TC001_154_0,C001,2024-02-07 09:18:00,TCM,buy,70,33.78,3.0550493738587554
TC001_154_1,C001,2024-02-07 09:17:00,TCM,buy,35,33.65,2.991904348637679
TC001_154_2,C001,2024-02-07 09:24:00,TCM,buy,47,33.1,3.122088818299549
TC001_154_3,C001,2024-02-07 10:01:00,TCM,buy,19,29.95,0.6907766433166236
TC001_154_4,C001,2024-02-07 09:18:00,FPT,buy,68,76.78,19.615383273308083
TC001_154_6,C001,2024-02-07 13:16:00,TCM,sell,171,30.78,22.61519140214404
TC001_154_close,C001,2024-02-07 13:22:00,FPT,sell,68,77.33,7.445183451878357
TC001_155_0,C001,2024-02-15 11:13:00,PET,buy,43,25.06,4.628618879948407
TC001_155_1,C001,2024-02-15 09:48:00,PET,buy,35,24.83,1.1011098214434667
TC001_155_2,C001,2024-02-15 10:35:00,FPT,buy,74,76.12,27.635397202234646
TC001_155_3,C001,2024-02-15 10:58:00,CSV,buy,43,20.36,2.5852317547722263
TC001_155_4,C001,2024-02-15 11:03:00,TCM,buy,42,31.55,6.4832447788798975
TC001_155_5,C001,2024-02-15 10:23:00,TCM,buy,45,33.81,6.2786895938948115
TC001_155_6,C001,2024-02-15 11:23:00,YEG,buy,31,9.68,0.9911433897709031
TC001_155_8,C001,2024-02-15 13:09:00,FPT,sell,74,73.36,10.244606104422473
TC001_155_9,C001,2024-02-15 14:11:00,PET,sell,38,23.98,3.4973396200463682
TC001_155_11,C001,2024-02-15 14:23:00,CSV,sell,6,16.61,0.39339900677066464
TC001_155_14,C001,2024-02-15 14:02:00,TCM,sell,87,37.09,13.851960690570952
TC001_155_close,C001,2024-02-15 14:57:00,YEG,sell,31,7.84,0.3303408602464737
TC001_156_0,C001,2024-02-16 10:55:00,CSV,buy,51,20.44,1.920589645710696
TC001_156_1,C001,2024-02-16 10:48:00,PET,buy,30,25.12,1.9020137336431746
TC001_156_2,C001,2024-02-16 11:18:00,TCM,buy,65,33.61,4.6344831795974315
TC001_156_3,C001,2024-02-16 09:47:00,YEG,buy,23,9.54,0.8590578431903455
TC001_156_4,C001,2024-02-16 11:18:00,FPT,buy,20,76.93,5.339601983051657
TC001_156_5,C001,2024-02-16 13:32:00,FPT,sell,20,74.96,6.2192173188106645
TC001_156_6,C001,2024-02-16 14:29:00,PET,sell,7,27.95,0.5207205151277445
TC001_156_7,C001,2024-02-16 13:36:00,YEG,sell,15,7.37,0.17469432911389818
TC001_156_9,C001,2024-02-16 14:38:00,CSV,sell,51,23.1,3.9848741721236505
TC001_156_close,C001,2024-02-16 14:27:00,TCM,sell,65,31.46,3.6195913177762495
TC001_157_0,C001,2024-02-19 09:58:00,FPT,buy,71,76.05,6.849540808217626
TC001_157_1,C001,2024-02-19 10:25:00,FPT,buy,41,78.16,5.380994672095702
TC001_157_2,C001,2024-02-19 11:21:00,FPT,buy,54,77.04,8.488406079032085
TC001_157_3,C001,2024-02-19 09:49:00,YEG,buy,27,9.36,0.8303036254282988
TC001_157_4,C001,2024-02-19 10:59:00,FPT,buy,47,78.58,13.620135947363059
TC001_157_5,C001,2024-02-19 09:52:00,FPT,buy,20,76.85,3.8950930211799477
TC001_157_6,C001,2024-02-19 11:17:00,TCM,buy,74,33.41,3.0628068531836887
TC001_157_7,C001,2024-02-19 13:43:00,FPT,sell,158,80.22,49.366028795616906
TC001_157_8,C001,2024-02-19 13:55:00,TCM,sell,74,29.59,6.672884887344063
TC001_157_11,C001,2024-02-19 13:09:00,YEG,sell,27,12.01,1.0738265972582899
TC001_158_0,C001,2024-02-20 10:11:00,YEG,buy,51,9.5,1.613032022577919
TC001_158_1,C001,2024-02-20 09:10:00,CSV,buy,35,20.63,2.7603097699389814
TC001_158_2,C001,2024-02-20 11:21:00,YEG,buy,15,7.55,0.3858888316185457
TC001_158_6,C001,2024-02-20 14:27:00,YEG,sell,66,8.7,2.5293388676918496
TC001_158_close,C001,2024-02-20 13:50:00,CSV,sell,35,23.93,3.44953320024512
TC001_159_0,C001,2024-02-21 10:46:00,PET,buy,26,24.61,1.0723398056751945
TC001_159_1,C001,2024-02-21 09:33:00,PET,buy,66,25.22,6.135528055915398
TC001_159_2,C001,2024-02-21 09:49:00,CSV,buy,42,22.05,2.3373233828511517
TC001_159_3,C001,2024-02-21 09:29:00,YEG,buy,47,9.54,1.7467236551129444
TC001_159_4,C001,2024-02-21 10:57:00,CSV,buy,68,19.74,5.301770165558624
TC001_159_5,C001,2024-02-21 13:28:00,CSV,sell,58,25.92,4.206802621816235
TC001_159_7,C001,2024-02-21 14:23:00,PET,sell,57,24.87,6.154203153066797
TC001_159_close,C001,2024-02-21 14:26:00,YEG,sell,47,8.58,0.6797577447415968
TC001_160_0,C001,2024-02-22 10:15:00,CSV,buy,70,21.71,6.207871633778719
TC001_160_1,C001,2024-02-22 10:47:00,CSV,buy,76,20.85,6.691127909992813
TC001_160_2,C001,2024-02-22 09:44:00,YEG,buy,42,10.18,1.759771715175815
TC001_160_3,C001,2024-02-22 09:01:00,FPT,buy,61,76.56,18.70183356548281
TC001_160_4,C001,2024-02-22 10:23:00,YEG,buy,66,10.8,2.7028443751294713
TC001_160_7,C001,2024-02-22 14:41:00,CSV,sell,146,22.35,7.0321499205801885
TC001_160_close,C001,2024-02-22 14:00:00,YEG,sell,108,13.04,4.804350379921162
TC001_160_close,C001,2024-02-22 13:36:00,FPT,sell,61,75.98,22.678393550882436
TC001_161_0,C001,2024-02-23 11:04:00,FPT,buy,11,76.05,3.0188225528904855
TC001_161_1,C001,2024-02-23 11:03:00,CSV,buy,64,22.98,4.095851528092344
TC001_161_2,C001,2024-02-23 10:06:00,CSV,buy,78,20.7,2.1687419655245863
TC001_161_3,C001,2024-02-23 09:32:00,YEG,buy,48,10.41,1.0098455457605477
TC001_161_4,C001,2024-02-23 09:11:00,YEG,buy,10,9.68,0.4755032071376162
TC001_161_5,C001,2024-02-23 10:01:00,TCM,buy,26,34.46,4.443977600527685
TC001_161_6,C001,2024-02-23 11:26:00,YEG,buy,70,9.37,3.099311855497515
TC001_161_7,C001,2024-02-23 13:12:00,FPT,sell,6,74.92,0.7824375539309631
TC001_161_9,C001,2024-02-23 14:21:00,CSV,sell,142,20.29,6.721235803639632
TC001_161_11,C001,2024-02-23 13:32:00,TCM,sell,26,30.84,3.2377120285642715
TC001_161_12,C001,2024-02-23 13:40:00,YEG,sell,67,12.44,3.96084259446518
TC001_162_0,C001,2024-02-26 11:28:00,CSV,buy,79,21.41,5.204798293723783
TC001_162_1,C001,2024-02-26 10:46:00,FPT,buy,11,79.05,3.468254860489137
TC001_162_2,C001,2024-02-26 11:30:00,CSV,buy,18,21.23,1.2895813923697559
TC001_162_3,C001,2024-02-26 11:05:00,TCM,buy,27,34.58,2.8760728534632425
TC001_162_5,C001,2024-02-26 13:16:00,FPT,sell,4,76.01,1.1231081760291048
TC001_162_6,C001,2024-02-26 13:31:00,CSV,sell,37,18.5,0.7210720062460578
TC001_162_8,C001,2024-02-26 13:18:00,TCM,sell,16,31.18,2.3306585377397915
TC001_163_0,C001,2024-02-27 10:10:00,YEG,buy,55,12.02,2.4746148596748925
TC001_163_1,C001,2024-02-27 11:15:00,YEG,buy,23,5.67,0.4180474884398892
TC001_163_2,C001,2024-02-27 11:14:00,YEG,buy,48,12.58,2.954371866586256
TC001_163_3,C001,2024-02-27 10:22:00,CSV,buy,30,18.27,0.9065592188253885
TC001_163_4,C001,2024-02-27 10:04:00,YEG,buy,58,9.54,2.4622268778493472
TC001_163_5,C001,2024-02-27 10:00:00,CSV,buy,73,21.68,5.919163949687649
TC001_163_7,C001,2024-02-27 14:29:00,CSV,sell,103,18.61,6.529559530933994
TC001_163_close,C001,2024-02-27 13:24:00,YEG,sell,184,9.59,8.368062565267003
TC001_164_0,C001,2024-02-28 11:14:00,CSV,buy,53,22.71,5.1619890294846895
TC001_164_1,C001,2024-02-28 11:10:00,CSV,buy,49,21.68,4.630820385942327
TC001_164_2,C001,2024-02-28 11:23:00,YEG,buy,58,8.38,0.9739990408512721
TC001_164_3,C001,2024-02-28 09:09:00,YEG,buy,79,7.35,1.6793144650607827
TC001_164_4,C001,2024-02-28 09:06:00,YEG,buy,41,9.95,1.3899967599190461
TC001_164_10,C001,2024-02-28 13:08:00,YEG,sell,45,10.65,1.0933038626186742
TC001_164_close,C001,2024-02-28 14:48:00,CSV,sell,102,21.36,5.036687785813676
TC001_165_0,C001,2024-02-29 11:12:00,YEG,buy,49,9.86,1.7326200970793522
TC001_165_1,C001,2024-02-29 10:46:00,FPT,buy,14,79.78,2.8758642030232404
TC001_165_2,C001,2024-02-29 11:19:00,YEG,buy,40,8.13,1.5510143033457624
TC001_165_3,C001,2024-02-29 10:31:00,CSV,buy,39,18.72,3.505554906050022
TC001_165_4,C001,2024-02-29 09:48:00,TCM,buy,43,34.58,4.019246655709517
TC001_165_5,C001,2024-02-29 09:09:00,CSV,buy,26,21.79,1.7948959819316441
TC001_165_6,C001,2024-02-29 13:29:00,TCM,sell,43,34.61,1.707018712049725
TC001_165_8,C001,2024-02-29 13:25:00,FPT,sell,7,83.44,1.2780063873474403
TC001_165_close,C001,2024-02-29 13:53:00,YEG,sell,89,8.89,2.8545664627854164
TC001_165_close,C001,2024-02-29 14:58:00,CSV,sell,65,22.26,6.665106890377415
TC001_166_0,C001,2024-03-01 09:10:00,PET,buy,27,25.42,0.8644210037861726
TC001_166_1,C001,2024-03-01 10:43:00,PET,buy,25,29.16,1.5356687019734128
TC001_166_2,C001,2024-03-01 10:40:00,YEG,buy,47,9.82,1.1634971052883902
TC001_166_3,C001,2024-03-01 09:26:00,TCM,buy,72,34.82,9.3005585485148
TC001_166_4,C001,2024-03-01 11:09:00,TCM,buy,40,32.61,5.046562850055978
TC001_166_5,C001,2024-03-01 13:41:00,PET,sell,29,21.91,2.597518659007837
TC001_166_9,C001,2024-03-01 14:59:00,YEG,sell,8,9.96,0.3078174917450049
TC001_166_10,C001,2024-03-01 13:40:00,TCM,sell,23,38.17,2.1341549366269814
TC001_167_0,C001,2024-03-04 11:23:00,TCM,buy,51,36.14,3.959095253372505
TC001_167_1,C001,2024-03-04 11:26:00,YEG,buy,21,10.34,0.28354697443339766
TC001_167_2,C001,2024-03-04 11:06:00,FPT,buy,39,81.54,4.086900729170629
TC001_167_3,C001,2024-03-04 10:25:00,TCM,buy,21,35.1,2.5365997016901867
TC001_167_4,C001,2024-03-04 11:17:00,YEG,buy,26,9.33,0.5193642480751549
TC001_167_5,C001,2024-03-04 10:13:00,YEG,buy,18,13.56,1.0676334192211803
TC001_167_6,C001,2024-03-04 10:05:00,YEG,buy,56,9.77,2.6263650447566342
TC001_167_7,C001,2024-03-04 13:42:00,YEG,sell,77,6.5,0.9748535272494526
TC001_167_10,C001,2024-03-04 13:12:00,FPT,sell,21,78.62,3.6115283092389263
TC001_167_close,C001,2024-03-04 14:04:00,TCM,sell,72,37.22,4.317229149371611
TC001_168_0,C001,2024-03-05 11:27:00,CSV,buy,62,21.34,6.4347817201198225
TC001_168_1,C001,2024-03-05 11:21:00,PET,buy,51,22.9,3.4168369696835317
TC001_168_2,C001,2024-03-05 10:47:00,TCM,buy,78,33.14,6.342412629736925
TC001_168_3,C001,2024-03-05 09:02:00,YEG,buy,34,9.63,0.5285245151903945
TC001_168_4,C001,2024-03-05 10:05:00,TCM,buy,17,35.14,2.729893507708676
TC001_168_5,C001,2024-03-05 10:41:00,YEG,buy,37,11.63,0.6212533326920923
TC001_168_6,C001,2024-03-05 09:27:00,PET,buy,22,25.47,2.32919589334652
TC001_168_7,C001,2024-03-05 14:04:00,PET,sell,38,25.47,4.244596146002124
TC001_168_8,C001,2024-03-05 13:32:00,CSV,sell,12,23.34,1.2844544220462204
TC001_168_9,C001,2024-03-05 14:44:00,YEG,sell,15,9.33,0.22321884088041372
TC001_168_10,C001,2024-03-05 14:50:00,TCM,sell,30,34.71,2.6723174283300093
TC001_169_0,C001,2024-03-06 09:05:00,TCM,buy,56,35.02,9.552578249238653
TC001_169_1,C001,2024-03-06 09:43:00,PET,buy,13,25.81,0.4082275136373295
TC001_169_4,C001,2024-03-06 14:45:00,TCM,sell,56,31.14,4.044719192835601
TC001_169_close,C001,2024-03-06 13:26:00,PET,sell,13,25.44,1.075727572950552
TC001_170_0,C001,2024-03-07 10:45:00,FPT,buy,27,84.94,9.047971042584473
TC001_170_1,C001,2024-03-07 11:13:00,YEG,buy,25,9.82,0.8368616180189499
TC001_170_2,C001,2024-03-07 11:05:00,PET,buy,28,25.52,3.012729192322787
TC001_170_3,C001,2024-03-07 11:27:00,FPT,buy,56,84.83,9.694101700467263
TC001_170_4,C001,2024-03-07 09:47:00,FPT,buy,75,81.46,11.807403451288856
TC001_170_5,C001,2024-03-07 14:15:00,PET,sell,7,26.74,0.3258650351497396
TC001_170_8,C001,2024-03-07 14:17:00,YEG,sell,5,8.15,0.09381714701991083
TC001_170_close,C001,2024-03-07 13:59:00,FPT,sell,158,78.59,17.044619116389416
TC001_171_0,C001,2024-03-08 11:01:00,TCM,buy,18,37.81,2.1257042334533582
TC001_171_1,C001,2024-03-08 09:28:00,YEG,buy,10,9.63,0.35828269030274396
TC001_171_2,C001,2024-03-08 09:15:00,CSV,buy,75,21.34,4.510306273124079
TC001_171_3,C001,2024-03-08 10:33:00,FPT,buy,49,80.51,16.45831217461697
TC001_171_4,C001,2024-03-08 09:18:00,TCM,buy,16,36.06,2.4921486462364872
TC001_171_5,C001,2024-03-08 10:14:00,PET,buy,67,25.91,2.4199564574846533
TC001_171_7,C001,2024-03-08 13:51:00,FPT,sell,11,77.85,4.05060251062094
TC001_171_9,C001,2024-03-08 14:08:00,CSV,sell,49,23.88,4.137219239499185
TC001_171_11,C001,2024-03-08 14:31:00,TCM,sell,34,34.54,2.3249092999856438
TC001_171_close,C001,2024-03-08 14:13:00,YEG,sell,10,11.4,0.5148823739807429
TC001_171_close,C001,2024-03-08 14:30:00,PET,sell,67,28.69,9.505524985768918
TC001_172_0,C001,2024-03-11 11:27:00,CSV,buy,24,23.85,1.6528516910154636
TC001_172_1,C001,2024-03-11 11:08:00,PET,buy,29,22.44,1.0587069136053529
TC001_172_2,C001,2024-03-11 10:50:00,CSV,buy,12,22.13,1.2081452473606762
TC001_172_3,C001,2024-03-11 09:39:00,YEG,buy,25,9.5,0.6291415774828207
TC001_172_4,C001,2024-03-11 11:02:00,TCM,buy,31,36.06,1.7390262501251699
TC001_172_5,C001,2024-03-11 09:21:00,PET,buy,54,25.52,2.605353862768085
TC001_172_7,C001,2024-03-11 14:08:00,PET,sell,83,26.7,11.028069024355474
TC001_172_9,C001,2024-03-11 14:57:00,YEG,sell,16,6.13,0.43203281424231443
TC001_172_close,C001,2024-03-11 14:37:00,CSV,sell,36,19.74,1.1170298448137745
TC001_172_close,C001,2024-03-11 13:40:00,TCM,sell,31,34.21,2.6464478452297318
TC001_173_0,C001,2024-03-12 10:28:00,PET,buy,78,29.57,8.411245410111563
TC001_173_1,C001,2024-03-12 11:19:00,FPT,buy,64,81.9,6.009296944167508
TC001_173_2,C001,2024-03-12 11:17:00,PET,buy,15,23.58,1.0148103472193906
TC001_173_3,C001,2024-03-12 11:15:00,CSV,buy,55,22.39,2.0045200392759637
TC001_173_4,C001,2024-03-12 10:08:00,PET,buy,32,26.55,1.8966987360716512
TC001_173_6,C001,2024-03-12 14:53:00,FPT,sell,64,83.07,9.8095157309673
TC001_173_9,C001,2024-03-12 13:41:00,PET,sell,85,29.23,11.76918633419455
TC001_173_close,C001,2024-03-12 13:41:00,CSV,sell,55,18.84,2.728747636442764
TC001_174_0,C001,2024-03-13 09:51:00,CSV,buy,34,22.95,0.9538045451363929
TC001_174_1,C001,2024-03-13 11:18:00,FPT,buy,56,85.64,5.365243411183918
TC001_174_2,C001,2024-03-13 09:47:00,PET,buy,38,27.19,3.897642609326572
TC001_174_3,C001,2024-03-13 10:27:00,CSV,buy,23,26.83,0.9702157115456128
TC001_174_4,C001,2024-03-13 14:29:00,CSV,sell,57,22.65,3.819007373483445
TC001_174_close,C001,2024-03-13 13:59:00,FPT,sell,56,89.05,21.868451427273634
TC001_174_close,C001,2024-03-13 13:48:00,PET,sell,38,26.46,2.709973543946335
TC001_175_0,C001,2024-03-14 09:22:00,FPT,buy,56,85.64,15.792891159650384
TC001_175_1,C001,2024-03-14 10:44:00,PET,buy,26,27.88,2.2880108221053623
TC001_175_2,C001,2024-03-14 10:10:00,CSV,buy,20,22.46,2.058213350025657
TC001_175_3,C001,2024-03-14 11:27:00,TCM,buy,62,40.11,6.8648236301913315
TC001_175_4,C001,2024-03-14 09:55:00,TCM,buy,33,37.18,2.998249459168633
TC001_175_5,C001,2024-03-14 11:04:00,PET,buy,36,25.77,3.046963087584242
TC001_175_6,C001,2024-03-14 11:00:00,PET,buy,52,29.91,4.186658185259636
TC001_175_7,C001,2024-03-14 13:06:00,PET,sell,65,29.69,5.7960489583005375
TC001_175_12,C001,2024-03-14 13:30:00,FPT,sell,23,82.52,5.485993290026737
TC001_175_close,C001,2024-03-14 14:29:00,CSV,sell,20,23.98,1.7258566021812431
TC001_175_close,C001,2024-03-14 13:12:00,TCM,sell,95,39.6,13.322360056299088
TC001_176_0,C001,2024-03-15 11:17:00,TCM,buy,53,40.21,5.817893919524869
TC001_176_1,C001,2024-03-15 10:52:00,PET,buy,63,28.96,3.549395520821113
TC001_176_2,C001,2024-03-15 10:36:00,TCM,buy,13,37.26,1.6469061754152041
TC001_176_3,C001,2024-03-15 11:22:00,TCM,buy,69,40.78,8.16910015899586
TC001_176_4,C001,2024-03-15 09:51:00,YEG,buy,75,6.23,1.0285009910536467
TC001_176_5,C001,2024-03-15 09:46:00,YEG,buy,60,10.18,2.7519082452770007
TC001_176_6,C001,2024-03-15 11:06:00,TCM,buy,22,38.56,3.0503020148915736
TC001_176_7,C001,2024-03-15 13:08:00,PET,sell,9,28.02,0.6342472013644672
TC001_176_8,C001,2024-03-15 14:49:00,TCM,sell,78,36.48,12.498382686167872
TC001_176_9,C001,2024-03-15 14:37:00,YEG,sell,135,12.31,5.777107500817144
TC001_177_0,C001,2024-03-18 09:08:00,TCM,buy,44,37.1,7.186741382827378
TC001_177_1,C001,2024-03-18 10:42:00,CSV,buy,79,20.74,8.04243520305487
TC001_177_2,C001,2024-03-18 11:23:00,CSV,buy,65,22.05,5.7223913988881625
TC001_177_3,C001,2024-03-18 09:07:00,PET,buy,66,27.78,4.062748915303913
TC001_177_6,C001,2024-03-18 14:53:00,PET,sell,12,29.58,1.509073001784134
TC001_177_close,C001,2024-03-18 13:32:00,TCM,sell,44,35.05,4.892751383090502
TC001_177_close,C001,2024-03-18 14:12:00,CSV,sell,144,18.17,11.251106483126204
TC001_178_0,C001,2024-03-19 11:16:00,YEG,buy,77,9.59,2.632163497197851
TC001_178_1,C001,2024-03-19 09:13:00,PET,buy,40,27.59,2.7815250877447033
TC001_178_2,C001,2024-03-19 11:19:00,YEG,buy,79,8.39,0.7364351221459287
TC001_178_3,C001,2024-03-19 11:14:00,PET,buy,43,26.95,1.7585648752645155
TC001_178_4,C001,2024-03-19 09:30:00,PET,buy,13,30.36,1.433577152228609
TC001_178_5,C001,2024-03-19 13:07:00,YEG,sell,156,7.52,1.8229642111595252
TC001_178_close,C001,2024-03-19 13:32:00,PET,sell,96,26.0,3.3908969740913117
TC001_179_0,C001,2024-03-20 11:14:00,YEG,buy,72,9.68,2.920811046084471
TC001_179_1,C001,2024-03-20 10:49:00,FPT,buy,21,83.81,8.195226361427514
TC001_179_2,C001,2024-03-20 11:10:00,FPT,buy,55,81.82,7.019580596760225
TC001_179_3,C001,2024-03-20 10:38:00,TCM,buy,36,36.82,5.262424465640786
TC001_179_4,C001,2024-03-20 09:46:00,PET,buy,14,28.42,1.6615939652163962
TC001_179_5,C001,2024-03-20 13:13:00,PET,sell,9,31.04,0.4888032509615048
TC001_179_7,C001,2024-03-20 14:36:00,TCM,sell,22,40.21,0.9126568120284277
TC001_179_8,C001,2024-03-20 14:34:00,YEG,sell,72,12.58,3.211509904238077
TC001_179_close,C001,2024-03-20 14:57:00,FPT,sell,76,87.77,30.354164374524256
TC001_180_0,C001,2024-03-21 10:33:00,CSV,buy,20,22.89,0.8713947510894725
TC001_180_1,C001,2024-03-21 10:52:00,TCM,buy,56,36.98,4.151786700983557
TC001_180_2,C001,2024-03-21 11:16:00,CSV,buy,68,17.98,2.4983808395869347
TC001_180_3,C001,2024-03-21 09:56:00,YEG,buy,38,9.63,1.1011284475738299
TC001_180_4,C001,2024-03-21 09:58:00,CSV,buy,36,21.56,3.5155186951012904
TC001_180_6,C001,2024-03-21 14:02:00,YEG,sell,38,8.12,0.47763064708797226
TC001_180_close,C001,2024-03-21 13:51:00,CSV,sell,124,22.42,3.155453642193263
TC001_180_close,C001,2024-03-21 14:21:00,TCM,sell,56,33.75,7.357013165382713
TC001_181_0,C001,2024-03-22 11:08:00,FPT,buy,59,84.1,21.84995969728724
TC001_181_1,C001,2024-03-22 11:03:00,CSV,buy,74,20.92,6.936071175601271
TC001_181_2,C001,2024-03-22 10:32:00,CSV,buy,66,21.49,6.995723272954558
TC001_181_3,C001,2024-03-22 09:30:00,YEG,buy,48,9.59,1.6243738001151122
TC001_181_4,C001,2024-03-22 10:57:00,TCM,buy,15,36.86,1.2130380636159086
TC001_181_5,C001,2024-03-22 10:36:00,CSV,buy,17,18.4,1.5129486454990762
TC001_181_6,C001,2024-03-22 14:11:00,TCM,sell,1,39.28,0.165593638323643
TC001_181_7,C001,2024-03-22 14:29:00,YEG,sell,14,11.02,0.6604017230538181
TC001_181_8,C001,2024-03-22 14:39:00,CSV,sell,157,24.59,4.649474030749188
TC001_181_close,C001,2024-03-22 13:02:00,FPT,sell,59,86.81,13.417925209172708
TC001_182_0,C001,2024-03-25 09:21:00,TCM,buy,22,36.34,3.5390645000235925
TC001_182_1,C001,2024-03-25 11:28:00,PET,buy,31,27.88,2.08146619943302
TC001_182_2,C001,2024-03-25 14:10:00,TCM,sell,12,35.36,1.108573469725254
TC001_182_close,C001,2024-03-25 14:34:00,PET,sell,31,29.65,1.4493990781656718
TC001_183_0,C001,2024-03-26 09:20:00,CSV,buy,22,21.38,1.1279448942754506
TC001_183_1,C001,2024-03-26 10:36:00,PET,buy,62,27.98,4.392349288069421
TC001_183_2,C001,2024-03-26 09:01:00,FPT,buy,75,84.17,10.216353923798861
TC001_183_3,C001,2024-03-26 10:42:00,YEG,buy,31,6.65,0.8641246365710025
TC001_183_4,C001,2024-03-26 09:22:00,YEG,buy,47,9.5,1.616220277692619
TC001_183_5,C001,2024-03-26 10:02:00,YEG,buy,59,6.26,0.9089331699160232
TC001_183_8,C001,2024-03-26 13:06:00,FPT,sell,75,82.32,29.287557425213777
TC001_183_9,C001,2024-03-26 13:58:00,PET,sell,41,25.13,3.280013698496468
TC001_183_close,C001,2024-03-26 14:57:00,CSV,sell,22,20.34,2.093050537604172
TC001_183_close,C001,2024-03-26 14:47:00,YEG,sell,137,10.94,3.3970351016633202
TC001_184_0,C001,2024-03-27 09:38:00,PET,buy,23,28.42,2.8946591101607564
TC001_184_1,C001,2024-03-27 10:11:00,CSV,buy,55,22.84,4.159060118652702
TC001_184_2,C001,2024-03-27 14:38:00,PET,sell,23,26.95,2.638624556393714
TC001_184_close,C001,2024-03-27 13:38:00,CSV,sell,55,24.13,1.8821724654388297
TC001_185_0,C001,2024-03-28 11:30:00,TCM,buy,62,36.62,9.258736059586292
TC001_185_1,C001,2024-03-28 09:16:00,PET,buy,50,28.47,2.847419688912711
TC001_185_2,C001,2024-03-28 11:12:00,CSV,buy,42,24.41,3.9851694926874623
TC001_185_3,C001,2024-03-28 10:37:00,FPT,buy,61,84.66,8.985139385614026
TC001_185_4,C001,2024-03-28 09:30:00,FPT,buy,38,83.68,6.735110911558359
TC001_185_5,C001,2024-03-28 11:11:00,CSV,buy,58,22.88,5.011588474016964
TC001_185_6,C001,2024-03-28 09:08:00,FPT,buy,61,85.71,14.367595894050279
TC001_185_11,C001,2024-03-28 14:58:00,FPT,sell,160,81.71,59.03287913183412
TC001_185_close,C001,2024-03-28 14:15:00,TCM,sell,62,32.97,5.002051990702168
TC001_185_close,C001,2024-03-28 13:33:00,PET,sell,50,25.55,5.827514848597318
TC001_185_close,C001,2024-03-28 14:52:00,CSV,sell,100,22.29,4.780807718144826
TC001_186_0,C001,2024-03-29 10:25:00,YEG,buy,69,6.31,1.9905250487580006
TC001_186_1,C001,2024-03-29 11:21:00,FPT,buy,13,83.9,5.435809215151095
TC001_186_2,C001,2024-03-29 09:54:00,YEG,buy,57,9.54,2.6342092631599554
TC001_186_3,C001,2024-03-29 11:19:00,FPT,buy,15,85.27,1.2816677122551476
TC001_186_4,C001,2024-03-29 09:27:00,TCM,buy,53,36.34,3.779391721792581
TC001_186_5,C001,2024-03-29 09:51:00,TCM,buy,44,33.74,4.6313581273163145
TC001_186_6,C001,2024-03-29 13:32:00,TCM,sell,61,34.37,5.4941084245084495
TC001_186_9,C001,2024-03-29 14:51:00,FPT,sell,13,83.65,2.1871691441859333
TC001_186_close,C001,2024-03-29 13:38:00,YEG,sell,126,11.94,4.928493993409786
TC001_187_0,C001,2024-04-01 09:25:00,FPT,buy,55,85.49,13.064606073980105
TC001_187_1,C001,2024-04-01 09:39:00,FPT,buy,63,88.06,18.223823210201378
TC001_187_2,C001,2024-04-01 11:10:00,PET,buy,67,28.5,6.03092095496929
TC001_187_3,C001,2024-04-01 10:44:00,PET,buy,12,28.13,1.4735665384633232
TC001_187_6,C001,2024-04-01 13:05:00,PET,sell,53,31.11,7.22006680973952
TC001_187_8,C001,2024-04-01 13:34:00,FPT,sell,52,83.05,19.60167897469866
TC001_188_0,C001,2024-04-02 11:13:00,CSV,buy,42,27.61,5.596219416305543
TC001_188_1,C001,2024-04-02 09:43:00,TCM,buy,70,36.22,8.68343945797
TC001_188_2,C001,2024-04-02 09:10:00,YEG,buy,20,9.59,0.7661229732576732
TC001_188_3,C001,2024-04-02 10:22:00,CSV,buy,24,25.13,1.8853920115661438
TC001_188_4,C001,2024-04-02 11:30:00,PET,buy,77,28.28,6.754409116755936
TC001_188_9,C001,2024-04-02 14:16:00,CSV,sell,46,27.08,5.738820014330852
TC001_188_10,C001,2024-04-02 14:59:00,PET,sell,30,29.68,1.8330387781388724
TC001_188_close,C001,2024-04-02 14:39:00,TCM,sell,70,39.06,3.0724791450895457
TC001_188_close,C001,2024-04-02 14:46:00,YEG,sell,20,6.57,0.5655792686462024
TC001_189_0,C001,2024-04-03 09:03:00,TCM,buy,40,36.02,3.923877423833259
TC001_189_1,C001,2024-04-03 11:16:00,YEG,buy,58,9.31,2.582238107796061
TC001_189_2,C001,2024-04-03 09:36:00,CSV,buy,23,24.38,2.005914880237604
TC001_189_4,C001,2024-04-03 14:03:00,CSV,sell,23,25.07,1.4634131420768066
TC001_189_close,C001,2024-04-03 14:13:00,TCM,sell,40,35.0,3.4412505043921793
TC001_189_close,C001,2024-04-03 13:51:00,YEG,sell,58,8.2,0.8789129452668132
TC001_190_0,C001,2024-04-04 11:10:00,TCM,buy,79,35.82,6.04577090716451
